OBJECTID,MODO,CODIGOITINERARIO,CODIGOGESTIONLINEA,NUMEROLINEAUSUARIO,SENTIDO,TIPOITINERARIO,CODIGOESTACION,CODIGOPOSTE,CODIGOANDEN,NUMEROORDEN,IDENTIFICADORTIPOPARADA,TIPOPARADA,DENOMINACION,CODIGOPROVINCIA,CODIGOMUNICIPIO,MUNICIPIO,CORONATARIFARIA,DIRECCION,FECHAALTA,FECHAINICIO,FECHAFIN,LONGITUDTRAMOANTERIOR,VELOCIDADTRAMOANTERIOR,MODOLINEA,IDFINTERCAMBIADOR,CODPROV_LINEA,CODMUN_LINEA,IDFTRAMO,CODIGOOBSERVACION,CODIGOSUBLINEA,DENOMINACION_SAE,IDFLINEA,IDFITINERARIO,IDFESTACION,IDFPOSTE,IDFANDEN
295,8,348923,95005,5,2,1,09464,*,,17,TI,I,VÍA COMPLUTENSE-SAN BERNARDO,28,005,ALCALA DE HENARES,B3,Calle  Vía Complutense N 12,20121212,20121204,,289.1982,15,9,_,28,005,9__5__005__-_2_IT_1_8_09464_*__TI_I_17,-,5005201,VÍA COMPLUTENSE-SAN BERNARDO,9__5__005_,9__5__005__5005201_2_IT_1,8_09464,8_09464_*,8_09464_
296,8,348923,95005,5,2,1,09465,*,,19,TI,I,DEMETRIO DUCAS-ESCUELA INFANTIL,28,005,ALCALA DE HENARES,B3,Calle   Demetrio Ducas N SN,20121212,20121204,,607.5406,15,9,_,28,005,9__5__005__-_2_IT_1_8_09465_*__TI_I_19,-,5005201,DEMETRIO DUCAS-ESCUELA INFANTIL,9__5__005_,9__5__005__5005201_2_IT_1,8_09465,8_09465_*,8_09465_
297,8,348923,95005,5,2,1,09466,*,,20,TI,I,NÚÑEZ DE GUZMÁN-DEMETRIO DUCAS,28,005,ALCALA DE HENARES,B3,Calle  Núñez de Guzmán N 12,20121212,20121204,,221.8035,15,9,_,28,005,9__5__005__-_2_IT_1_8_09466_*__TI_I_20,-,5005201,NÚÑEZ DE GUZMÁN-DEMETRIO DUCAS,9__5__005_,9__5__005__5005201_2_IT_1,8_09466,8_09466_*,8_09466_
298,8,348923,95005,5,2,1,09467,*,,21,TI,I,NÚÑEZ DE GUZMÁN-SAN FRUCTUOSO,28,005,ALCALA DE HENARES,B3,Calle  Núñez de Guzmán N 68,20121212,20121204,,331.872,13.36,9,_,28,005,9__5__005__-_2_IT_1_8_09467_*__TI_I_21,-,5005201,NÚÑEZ DE GUZMÁN-SAN FRUCTUOSO,9__5__005_,9__5__005__5005201_2_IT_1,8_09467,8_09467_*,8_09467_
299,8,348923,95005,5,2,1,09468,*,,22,TI,I,SAN VIDAL-IGLESIA,28,005,ALCALA DE HENARES,B3,Calle   San Fructuoso N 2,20121212,20121204,,285.2584,15,9,_,28,005,9__5__005__-_2_IT_1_8_09468_*__TI_I_22,-,5005201,SAN VIDAL-IGLESIA,9__5__005_,9__5__005__5005201_2_IT_1,8_09468,8_09468_*,8_09468_
300,8,348923,95005,5,2,1,09469,*,,23,TI,I,SAN VIDAL-COLEGIO,28,005,ALCALA DE HENARES,B3,Calle  San Vidal N 6,20121212,20121204,,268.0489,15,9,_,28,005,9__5__005__-_2_IT_1_8_09469_*__TI_I_23,-,5005201,SAN VIDAL-COLEGIO,9__5__005_,9__5__005__5005201_2_IT_1,8_09469,8_09469_*,8_09469_
301,8,348923,95005,5,2,1,09470,*,,24,TI,I,SAN VIDAL-RONDA FISCAL,28,005,ALCALA DE HENARES,B3,Calle  San Vidal N 30,20121212,20121204,,260.6027,15,9,_,28,005,9__5__005__-_2_IT_1_8_09470_*__TI_I_24,-,5005201,SAN VIDAL-RONDA FISCAL,9__5__005_,9__5__005__5005201_2_IT_1,8_09470,8_09470_*,8_09470_
302,8,330633,96005,6,1,2,09472,*,,25,TI,I,CUENCA-SORIA,28,005,ALCALA DE HENARES,B3,Calle  Cuenca N 11,00010621,19010101,,376.782,13.36,9,_,28,005,9__6__005__df_1_IT_2_8_09472_*__TI_I_25,df,6005103,CUENCA-SORIA,9__6__005_,9__6__005__6005103_1_IT_2,8_09472,8_09472_*,8_09472_
303,8,308926,96005,6,1,1,09472,*,,24,TI,I,CUENCA-SORIA,28,005,ALCALA DE HENARES,B3,Calle  Cuenca N 11,20010621,19010101,,376.782,13.36,9,_,28,005,9__6__005__-_1_IT_1_8_09472_*__TI_I_24,-,6005101,CUENCA-SORIA,9__6__005_,9__6__005__6005101_1_IT_1,8_09472,8_09472_*,8_09472_
304,8,308934,98005,8,1,1,09472,*,,15,TI,I,CUENCA-SORIA,28,005,ALCALA DE HENARES,B3,Calle  Cuenca N 11,20010621,19010101,,376.782,13.36,9,_,28,005,9__8__005__-_1_IT_1_8_09472_*__TI_I_15,-,8005101,CUENCA-SORIA,9__8__005_,9__8__005__8005101_1_IT_1,8_09472,8_09472_*,8_09472_
305,8,330633,96005,6,1,2,09473,*,,26,TI,I,ÁVILA-LEÓN,28,005,ALCALA DE HENARES,B3,Calle  Ávila N 18,00010621,19010101,,313.391,13.36,9,_,28,005,9__6__005__df_1_IT_2_8_09473_*__TI_I_26,df,6005103,ÁVILA-LEÓN,9__6__005_,9__6__005__6005103_1_IT_2,8_09473,8_09473_*,8_09473_
306,8,308926,96005,6,1,1,09473,*,,25,TI,I,ÁVILA-LEÓN,28,005,ALCALA DE HENARES,B3,Calle  Ávila N 18,20010621,19010101,,313.391,13.36,9,_,28,005,9__6__005__-_1_IT_1_8_09473_*__TI_I_25,-,6005101,ÁVILA-LEÓN,9__6__005_,9__6__005__6005101_1_IT_1,8_09473,8_09473_*,8_09473_
307,8,308934,98005,8,1,1,09473,*,,16,TI,I,ÁVILA-LEÓN,28,005,ALCALA DE HENARES,B3,Calle  Ávila N 18,20010621,19010101,,313.391,13.36,9,_,28,005,9__8__005__-_1_IT_1_8_09473_*__TI_I_16,-,8005101,ÁVILA-LEÓN,9__8__005_,9__8__005__8005101_1_IT_1,8_09473,8_09473_*,8_09473_
308,8,356205,98005,8,2,1,09474,*,,5,TI,I,AV.CASTILLA-C.C.EL VAL,28,005,ALCALA DE HENARES,B3,Avda de Castilla N 29,20160209,20160217,,581.0681,13.36,9,_,28,005,9__8__005__-_2_IT_1_8_09474_*__TI_I_5,-,8005201,AV.CASTILLA-C.C.EL VAL,9__8__005_,9__8__005__8005201_2_IT_1,8_09474,8_09474_*,8_09474_
309,8,356210,96005,6,2,1,09474,*,,5,TI,I,AV.CASTILLA-C.C.EL VAL,28,005,ALCALA DE HENARES,B3,Avda de Castilla N 29,20160209,20160217,,581.0681,13.36,9,_,28,005,9__6__005__-_2_IT_1_8_09474_*__TI_I_5,-,6005201,AV.CASTILLA-C.C.EL VAL,9__6__005_,9__6__005__6005201_2_IT_1,8_09474,8_09474_*,8_09474_
310,8,356211,96005,6,2,2,09474,*,,5,TI,I,AV.CASTILLA-C.C.EL VAL,28,005,ALCALA DE HENARES,B3,Avda de Castilla N 29,20160209,20160217,,581.0681,13.36,9,_,28,005,9__6__005__df_2_IT_2_8_09474_*__TI_I_5,df,6005203,AV.CASTILLA-C.C.EL VAL,9__6__005_,9__6__005__6005203_2_IT_2,8_09474,8_09474_*,8_09474_
311,8,349036,92005,2,1,1,11789,*,,14,TI,I,UNIV.ALCALÁ-RESIDENCIA GINER DE LOS RIOS,28,005,ALCALA DE HENARES,B3,Ctra de Meco N 600,20130115,20130202,,458.4945,40,9,_,28,005,9__2__005__-_1_IT_1_8_11789_*__TI_I_14,-,2005101,UNIV.ALCALÁ-RESIDENCIA GINER DE LOS RIOS,9__2__005_,9__2__005__2005101_1_IT_1,8_11789,8_11789_*,8_11789_
312,8,349040,92005,2,1,2,11789,*,,14,TI,I,UNIV.ALCALÁ-RESIDENCIA GINER DE LOS RIOS,28,005,ALCALA DE HENARES,B3,Ctra de Meco N 600,20130115,20130202,,458.4945,40,9,_,28,005,9__2__005__df_1_IT_2_8_11789_*__TI_I_14,df,2005103,UNIV.ALCALÁ-RESIDENCIA GINER DE LOS RIOS,9__2__005_,9__2__005__2005103_1_IT_2,8_11789,8_11789_*,8_11789_
313,8,349038,92005,2,1,2,11789,*,,17,TI,I,UNIV.ALCALÁ-RESIDENCIA GINER DE LOS RIOS,28,005,ALCALA DE HENARES,B3,Ctra de Meco N 600,20130115,20130202,,458.4945,40,9,_,28,005,9__2__005__ca_1_IT_2_8_11789_*__TI_I_17,ca,2005105,UNIV.ALCALÁ-RESIDENCIA GINER DE LOS RIOS,9__2__005_,9__2__005__2005105_1_IT_2,8_11789,8_11789_*,8_11789_
314,8,354523,92005,2,1,2,11789,*,,17,TI,I,UNIV.ALCALÁ-RESIDENCIA GINER DE LOS RIOS,28,005,ALCALA DE HENARES,B3,Ctra de Meco N 600,20150512,20150101,,458.4945,40,9,_,28,005,9__2__005__caf_1_IT_2_8_11789_*__TI_I_17,caf,2005107,UNIV.ALCALÁ-RESIDENCIA GINER DE LOS RIOS,9__2__005_,9__2__005__2005107_1_IT_2,8_11789,8_11789_*,8_11789_
315,8,349037,92005,2,2,1,11790,*,,3,TI,I,UNIV.ALCALÁ-RESIDENCIA GINER DE LOS RIOS,28,005,ALCALA DE HENARES,B3,Ctra de Meco N 600,20130115,20130202,,232.2941,-1,9,_,28,005,9__2__005__-_2_IT_1_8_11790_*__TI_I_3,-,2005201,UNIV.ALCALÁ-RESIDENCIA GINER DE LOS RIOS,9__2__005_,9__2__005__2005201_2_IT_1,8_11790,8_11790_*,8_11790_
316,8,349041,92005,2,2,2,11790,*,,3,TI,I,UNIV.ALCALÁ-RESIDENCIA GINER DE LOS RIOS,28,005,ALCALA DE HENARES,B3,Ctra de Meco N 600,20130115,20130202,,232.2941,-1,9,_,28,005,9__2__005__df_2_IT_2_8_11790_*__TI_I_3,df,2005203,UNIV.ALCALÁ-RESIDENCIA GINER DE LOS RIOS,9__2__005_,9__2__005__2005203_2_IT_2,8_11790,8_11790_*,8_11790_
317,8,349039,92005,2,2,2,11790,*,,3,TI,I,UNIV.ALCALÁ-RESIDENCIA GINER DE LOS RIOS,28,005,ALCALA DE HENARES,B3,Ctra de Meco N 600,20130115,20130202,,232.2941,-1,9,_,28,005,9__2__005__ca_2_IT_2_8_11790_*__TI_I_3,ca,2005205,UNIV.ALCALÁ-RESIDENCIA GINER DE LOS RIOS,9__2__005_,9__2__005__2005205_2_IT_2,8_11790,8_11790_*,8_11790_
318,8,354524,92005,2,2,2,11790,*,,3,TI,I,UNIV.ALCALÁ-RESIDENCIA GINER DE LOS RIOS,28,005,ALCALA DE HENARES,B3,Ctra de Meco N 600,20150512,20150101,,232.2941,-1,9,_,28,005,9__2__005__caf_2_IT_2_8_11790_*__TI_I_3,caf,2005207,UNIV.ALCALÁ-RESIDENCIA GINER DE LOS RIOS,9__2__005_,9__2__005__2005207_2_IT_2,8_11790,8_11790_*,8_11790_
319,8,349045,93005,3,1,1,11753,*,,13,TI,I,VIRGEN DE LORETO Nº1,28,005,ALCALA DE HENARES,B3,Calle  Virgen de Loreto N 1,20130115,20130202,,687.6059,15,9,_,28,005,9__3__005__-_1_IT_1_8_11753_*__TI_I_13,-,3005101,VIRGEN DE LORETO Nº1,9__3__005_,9__3__005__3005101_1_IT_1,8_11753,8_11753_*,8_11753_
320,8,349047,93005,3,1,2,11753,*,,14,TI,I,VIRGEN DE LORETO Nº1,28,005,ALCALA DE HENARES,B3,Calle  Virgen de Loreto N 1,20130115,20130202,,687.6059,15,9,_,28,005,9__3__005__df_1_IT_2_8_11753_*__TI_I_14,df,3005106,VIRGEN DE LORETO Nº1,9__3__005_,9__3__005__3005106_1_IT_2,8_11753,8_11753_*,8_11753_
321,8,349038,92005,2,1,2,11753,*,,15,TI,I,VIRGEN DE LORETO Nº1,28,005,ALCALA DE HENARES,B3,Calle  Virgen de Loreto N 1,20130115,20130202,,687.6059,15,9,_,28,005,9__2__005__ca_1_IT_2_8_11753_*__TI_I_15,ca,2005105,VIRGEN DE LORETO Nº1,9__2__005_,9__2__005__2005105_1_IT_2,8_11753,8_11753_*,8_11753_
322,8,354523,92005,2,1,2,11753,*,,15,TI,I,VIRGEN DE LORETO Nº1,28,005,ALCALA DE HENARES,B3,Calle  Virgen de Loreto N 1,20150512,20150101,,687.6059,15,9,_,28,005,9__2__005__caf_1_IT_2_8_11753_*__TI_I_15,caf,2005107,VIRGEN DE LORETO Nº1,9__2__005_,9__2__005__2005107_1_IT_2,8_11753,8_11753_*,8_11753_
323,8,349046,93005,3,2,1,11754,*,,10,TI,I,VIRGEN DE LORETO Nº4,28,005,ALCALA DE HENARES,B3,Calle  Virgen de Loreto N 4,20130115,20130202,,559,15,9,_,28,005,9__3__005__-_2_IT_1_8_11754_*__TI_I_10,-,3005201,VIRGEN DE LORETO Nº4,9__3__005_,9__3__005__3005201_2_IT_1,8_11754,8_11754_*,8_11754_
324,8,349048,93005,3,2,2,11754,*,,10,TI,I,VIRGEN DE LORETO Nº4,28,005,ALCALA DE HENARES,B3,Calle  Virgen de Loreto N 4,20130115,20130202,,559,15,9,_,28,005,9__3__005__df_2_IT_2_8_11754_*__TI_I_10,df,3005206,VIRGEN DE LORETO Nº4,9__3__005_,9__3__005__3005206_2_IT_2,8_11754,8_11754_*,8_11754_
325,8,349039,92005,2,2,2,11754,*,,5,TI,I,VIRGEN DE LORETO Nº4,28,005,ALCALA DE HENARES,B3,Calle  Virgen de Loreto N 4,20130115,20130202,,559,15,9,_,28,005,9__2__005__ca_2_IT_2_8_11754_*__TI_I_5,ca,2005205,VIRGEN DE LORETO Nº4,9__2__005_,9__2__005__2005205_2_IT_2,8_11754,8_11754_*,8_11754_
326,8,354524,92005,2,2,2,11754,*,,5,TI,I,VIRGEN DE LORETO Nº4,28,005,ALCALA DE HENARES,B3,Calle  Virgen de Loreto N 4,20150512,20150101,,559,15,9,_,28,005,9__2__005__caf_2_IT_2_8_11754_*__TI_I_5,caf,2005207,VIRGEN DE LORETO Nº4,9__2__005_,9__2__005__2005207_2_IT_2,8_11754,8_11754_*,8_11754_
327,8,323558,910005,10,1,2,12565,*,,18,TI,TN,PZA.CONDE BARCELONA-AV.GUSTAVO A.BÉCQUER,28,005,ALCALA DE HENARES,B3,Plaza   Conde de Barcelona N 2,20010627,19990705,,331.7702,15,9,_,28,005,9__10__005__a._1_IT_2_8_12565_*__TI_TN_18,a.,10005102,PZA.CONDE BARCELONA-AV.GUSTAVO A.BÉCQUER,9__10__005_,9__10__005__10005102_1_IT_2,8_12565,8_12565_*,8_12565_
328,8,328576,910005,10,2,2,12565,*,,1,TI,T,PZA.CONDE BARCELONA-AV.GUSTAVO A.BÉCQUER,28,005,ALCALA DE HENARES,B3,Plaza   Conde de Barcelona N 2,20010621,19991201,,0,0,9,_,28,005,9__10__005__a._2_IT_2_8_12565_*__TI_T_1,a.,10005202,PZA.CONDE BARCELONA-AV.GUSTAVO A.BÉCQUER,9__10__005_,9__10__005__10005202_2_IT_2,8_12565,8_12565_*,8_12565_
329,8,308817,910005,10,1,1,12565,*,,16,TI,TN,PZA.CONDE BARCELONA-AV.GUSTAVO A.BÉCQUER,28,005,ALCALA DE HENARES,B3,Plaza   Conde de Barcelona N 2,20010621,19010101,,331.7702,15,9,_,28,005,9__10__005__-_1_IT_1_8_12565_*__TI_TN_16,-,10005101,PZA.CONDE BARCELONA-AV.GUSTAVO A.BÉCQUER,9__10__005_,9__10__005__10005101_1_IT_1,8_12565,8_12565_*,8_12565_
330,8,347864,910005,10,2,1,12565,*,,1,TI,T,PZA.CONDE BARCELONA-AV.GUSTAVO A.BÉCQUER,28,005,ALCALA DE HENARES,B3,Plaza   Conde de Barcelona N 2,20120612,20120629,,0,,9,_,28,005,9__10__005__-_2_IT_1_8_12565_*__TI_T_1,-,10005201,PZA.CONDE BARCELONA-AV.GUSTAVO A.BÉCQUER,9__10__005_,9__10__005__10005201_2_IT_1,8_12565,8_12565_*,8_12565_
331,8,348923,95005,5,2,1,10199,*,,18,TI,I,VÍA COMPLUTENSE-CAMINO DEL CEMENTERIO,28,005,ALCALA DE HENARES,B3,Calle   Vía Complutense N 7,20121212,20121204,,339.7384,15,9,_,28,005,9__5__005__-_2_IT_1_8_10199_*__TI_I_18,-,5005201,VÍA COMPLUTENSE-CAMINO DEL CEMENTERIO,9__5__005_,9__5__005__5005201_2_IT_1,8_10199,8_10199_*,8_10199_
332,8,348964,91005,1,2,2,11930,*,,13,TI,I,PZA.RODRÍGUEZ MARÍN-AYUNTAMIENTO,28,005,ALCALA DE HENARES,B3,Plaza  Rodríguez Marín N 3,20121220,20130105,,652.1962,15,9,_,28,005,9__1__005__p2_2_IT_2_8_11930_*__TI_I_13,p2,1005203,PZA.RODRÍGUEZ MARÍN-AYUNTAMIENTO,9__1__005_,9__1__005__1005203_2_IT_2,8_11930,8_11930_*,8_11930_
333,8,348963,91005,1,2,2,11930,*,,12,TI,I,PZA.RODRÍGUEZ MARÍN-AYUNTAMIENTO,28,005,ALCALA DE HENARES,B3,Plaza  Rodríguez Marín N 3,20121220,20130105,,455.6698,-1,9,_,28,005,9__1__005__gh_2_IT_2_8_11930_*__TI_I_12,gh,1005206,PZA.RODRÍGUEZ MARÍN-AYUNTAMIENTO,9__1__005_,9__1__005__1005206_2_IT_2,8_11930,8_11930_*,8_11930_
334,8,356212,97005,7,1,1,11930,*,,15,TI,I,PZA.RODRÍGUEZ MARÍN-AYUNTAMIENTO,28,005,ALCALA DE HENARES,B3,Plaza  Rodríguez Marín N 3,20160209,20160217,,455.6698,-1,9,_,28,005,9__7__005__-_1_IT_1_8_11930_*__TI_I_15,-,7005101,PZA.RODRÍGUEZ MARÍN-AYUNTAMIENTO,9__7__005_,9__7__005__7005101_1_IT_1,8_11930,8_11930_*,8_11930_
335,8,348961,91005,1,2,1,11930,*,,12,TI,I,PZA.RODRÍGUEZ MARÍN-AYUNTAMIENTO,28,005,ALCALA DE HENARES,B3,Plaza  Rodríguez Marín N 3,20121220,20130105,,455.6698,-1,9,_,28,005,9__1__005__-_2_IT_1_8_11930_*__TI_I_12,-,1005201,PZA.RODRÍGUEZ MARÍN-AYUNTAMIENTO,9__1__005_,9__1__005__1005201_2_IT_1,8_11930,8_11930_*,8_11930_
336,8,356206,91005,1,2,2,11930,*,,12,TI,I,PZA.RODRÍGUEZ MARÍN-AYUNTAMIENTO,28,005,ALCALA DE HENARES,B3,Plaza  Rodríguez Marín N 3,20160209,20160217,,455.6698,-1,9,_,28,005,9__1__005__t._2_IT_2_8_11930_*__TI_I_12,t.,1005202,PZA.RODRÍGUEZ MARÍN-AYUNTAMIENTO,9__1__005_,9__1__005__1005202_2_IT_2,8_11930,8_11930_*,8_11930_
337,8,356210,96005,6,2,1,11930,*,,15,TI,I,PZA.RODRÍGUEZ MARÍN-AYUNTAMIENTO,28,005,ALCALA DE HENARES,B3,Plaza  Rodríguez Marín N 3,20160209,20160217,,455.6698,-1,9,_,28,005,9__6__005__-_2_IT_1_8_11930_*__TI_I_15,-,6005201,PZA.RODRÍGUEZ MARÍN-AYUNTAMIENTO,9__6__005_,9__6__005__6005201_2_IT_1,8_11930,8_11930_*,8_11930_
338,8,356207,91005,1,2,2,11930,*,,13,TI,I,PZA.RODRÍGUEZ MARÍN-AYUNTAMIENTO,28,005,ALCALA DE HENARES,B3,Plaza  Rodríguez Marín N 3,20160209,20160217,,652.1962,15,9,_,28,005,9__1__005__tf_2_IT_2_8_11930_*__TI_I_13,tf,1005204,PZA.RODRÍGUEZ MARÍN-AYUNTAMIENTO,9__1__005_,9__1__005__1005204_2_IT_2,8_11930,8_11930_*,8_11930_
339,8,356214,97005,7,1,2,11930,*,,16,TI,I,PZA.RODRÍGUEZ MARÍN-AYUNTAMIENTO,28,005,ALCALA DE HENARES,B3,Plaza  Rodríguez Marín N 3,20160209,20160217,,652.1962,15,9,_,28,005,9__7__005__cp_1_IT_2_8_11930_*__TI_I_16,cp,7005104,PZA.RODRÍGUEZ MARÍN-AYUNTAMIENTO,9__7__005_,9__7__005__7005104_1_IT_2,8_11930,8_11930_*,8_11930_
340,8,356211,96005,6,2,2,11930,*,,16,TI,I,PZA.RODRÍGUEZ MARÍN-AYUNTAMIENTO,28,005,ALCALA DE HENARES,B3,Plaza  Rodríguez Marín N 3,20160209,20160217,,652.1962,15,9,_,28,005,9__6__005__df_2_IT_2_8_11930_*__TI_I_16,df,6005203,PZA.RODRÍGUEZ MARÍN-AYUNTAMIENTO,9__6__005_,9__6__005__6005203_2_IT_2,8_11930,8_11930_*,8_11930_
341,8,349045,93005,3,1,1,11744,*,,19,TI,I,AV.GUSTAVO A.BÉCQUER-PÍO BAROJA,28,005,ALCALA DE HENARES,B3,Avda  Gustavo Adolfo Bécquer N 1,20130115,20130202,,702.61,13.36,9,_,28,005,9__3__005__-_1_IT_1_8_11744_*__TI_I_19,-,3005101,AV.GUSTAVO A.BÉCQUER-PÍO BAROJA,9__3__005_,9__3__005__3005101_1_IT_1,8_11744,8_11744_*,8_11744_
342,8,349047,93005,3,1,2,11744,*,,20,TI,I,AV.GUSTAVO A.BÉCQUER-PÍO BAROJA,28,005,ALCALA DE HENARES,B3,Avda  Gustavo Adolfo Bécquer N 1,20130115,20130202,,702.61,13.36,9,_,28,005,9__3__005__df_1_IT_2_8_11744_*__TI_I_20,df,3005106,AV.GUSTAVO A.BÉCQUER-PÍO BAROJA,9__3__005_,9__3__005__3005106_1_IT_2,8_11744,8_11744_*,8_11744_
343,8,328576,910005,10,2,2,11745,*,,3,TI,I,JOSÉ MªPEMÁN-RAMÓN MªVALLE INCLÁN,28,005,ALCALA DE HENARES,B3,Calle  José María Pemán N 8,20010621,19991201,,464.4961,40,9,_,28,005,9__10__005__a._2_IT_2_8_11745_*__TI_I_3,a.,10005202,JOSÉ MªPEMÁN-RAMÓN MªVALLE INCLÁN,9__10__005_,9__10__005__10005202_2_IT_2,8_11745,8_11745_*,8_11745_
344,8,347864,910005,10,2,1,11745,*,,3,TI,I,JOSÉ MªPEMÁN-RAMÓN MªVALLE INCLÁN,28,005,ALCALA DE HENARES,B3,Calle  José María Pemán N 8,20120612,20120629,,464.4961,40,9,_,28,005,9__10__005__-_2_IT_1_8_11745_*__TI_I_3,-,10005201,JOSÉ MªPEMÁN-RAMÓN MªVALLE INCLÁN,9__10__005_,9__10__005__10005201_2_IT_1,8_11745,8_11745_*,8_11745_
345,8,349045,93005,3,1,1,11745,*,,21,TI,I,JOSÉ MªPEMÁN-RAMÓN MªVALLE INCLÁN,28,005,ALCALA DE HENARES,B3,Calle  José María Pemán N 8,20130115,20130202,,464.4961,40,9,_,28,005,9__3__005__-_1_IT_1_8_11745_*__TI_I_21,-,3005101,JOSÉ MªPEMÁN-RAMÓN MªVALLE INCLÁN,9__3__005_,9__3__005__3005101_1_IT_1,8_11745,8_11745_*,8_11745_
346,8,349047,93005,3,1,2,11745,*,,22,TI,I,JOSÉ MªPEMÁN-RAMÓN MªVALLE INCLÁN,28,005,ALCALA DE HENARES,B3,Calle  José María Pemán N 8,20130115,20130202,,464.4961,40,9,_,28,005,9__3__005__df_1_IT_2_8_11745_*__TI_I_22,df,3005106,JOSÉ MªPEMÁN-RAMÓN MªVALLE INCLÁN,9__3__005_,9__3__005__3005106_1_IT_2,8_11745,8_11745_*,8_11745_
347,8,330575,93005,3,2,2,11745,*,,2,TI,I,JOSÉ MªPEMÁN-RAMÓN MªVALLE INCLÁN,28,005,ALCALA DE HENARES,B3,Calle  José María Pemán N 8,00010621,19980101,,464.4961,-1,9,_,28,005,9__3__005__L2_2_IT_2_8_11745_*__TI_I_2,L2,3005204,JOSÉ MªPEMÁN-RAMÓN MªVALLE INCLÁN,9__3__005_,9__3__005__3005204_2_IT_2,8_11745,8_11745_*,8_11745_
348,8,328576,910005,10,2,2,11746,*,,4,TI,I,PÍO BAROJA-RAMÓN MªVALLE INCLÁN,28,005,ALCALA DE HENARES,B3,Calle  Pío Baroja N 10,20010621,19991201,,549.412,13.36,9,_,28,005,9__10__005__a._2_IT_2_8_11746_*__TI_I_4,a.,10005202,PÍO BAROJA-RAMÓN MªVALLE INCLÁN,9__10__005_,9__10__005__10005202_2_IT_2,8_11746,8_11746_*,8_11746_
349,8,347864,910005,10,2,1,11746,*,,4,TI,I,PÍO BAROJA-RAMÓN MªVALLE INCLÁN,28,005,ALCALA DE HENARES,B3,Calle  Pío Baroja N 10,20120612,20120629,,549.412,13.36,9,_,28,005,9__10__005__-_2_IT_1_8_11746_*__TI_I_4,-,10005201,PÍO BAROJA-RAMÓN MªVALLE INCLÁN,9__10__005_,9__10__005__10005201_2_IT_1,8_11746,8_11746_*,8_11746_
350,8,349045,93005,3,1,1,11746,*,,22,TI,I,PÍO BAROJA-RAMÓN MªVALLE INCLÁN,28,005,ALCALA DE HENARES,B3,Calle  Pío Baroja N 10,20130115,20130202,,549.412,13.36,9,_,28,005,9__3__005__-_1_IT_1_8_11746_*__TI_I_22,-,3005101,PÍO BAROJA-RAMÓN MªVALLE INCLÁN,9__3__005_,9__3__005__3005101_1_IT_1,8_11746,8_11746_*,8_11746_
351,8,349047,93005,3,1,2,11746,*,,23,TI,I,PÍO BAROJA-RAMÓN MªVALLE INCLÁN,28,005,ALCALA DE HENARES,B3,Calle  Pío Baroja N 10,20130115,20130202,,549.412,13.36,9,_,28,005,9__3__005__df_1_IT_2_8_11746_*__TI_I_23,df,3005106,PÍO BAROJA-RAMÓN MªVALLE INCLÁN,9__3__005_,9__3__005__3005106_1_IT_2,8_11746,8_11746_*,8_11746_
352,8,330575,93005,3,2,2,11746,*,,3,TI,I,PÍO BAROJA-RAMÓN MªVALLE INCLÁN,28,005,ALCALA DE HENARES,B3,Calle  Pío Baroja N 10,00010621,19980101,,549.4125,-1,9,_,28,005,9__3__005__L2_2_IT_2_8_11746_*__TI_I_3,L2,3005204,PÍO BAROJA-RAMÓN MªVALLE INCLÁN,9__3__005_,9__3__005__3005204_2_IT_2,8_11746,8_11746_*,8_11746_
353,8,323558,910005,10,1,2,11747,*,,16,TI,I,PÍO BAROJA-MIGUEL HERNÁNDEZ,28,005,ALCALA DE HENARES,B3,Calle   Pío Baroja N 18,20010627,19990705,,257.5359,40,9,_,28,005,9__10__005__a._1_IT_2_8_11747_*__TI_I_16,a.,10005102,PÍO BAROJA-MIGUEL HERNÁNDEZ,9__10__005_,9__10__005__10005102_1_IT_2,8_11747,8_11747_*,8_11747_
354,8,308817,910005,10,1,1,11747,*,,14,TI,I,PÍO BAROJA-MIGUEL HERNÁNDEZ,28,005,ALCALA DE HENARES,B3,Calle   Pío Baroja N 18,20010621,19010101,,257.5359,40,9,_,28,005,9__10__005__-_1_IT_1_8_11747_*__TI_I_14,-,10005101,PÍO BAROJA-MIGUEL HERNÁNDEZ,9__10__005_,9__10__005__10005101_1_IT_1,8_11747,8_11747_*,8_11747_
355,8,330575,93005,3,2,2,11747,*,,5,TI,I,PÍO BAROJA-MIGUEL HERNÁNDEZ,28,005,ALCALA DE HENARES,B3,Calle   Pío Baroja N 18,00010621,19980101,,505.1875,40,9,_,28,005,9__3__005__L2_2_IT_2_8_11747_*__TI_I_5,L2,3005204,PÍO BAROJA-MIGUEL HERNÁNDEZ,9__3__005_,9__3__005__3005204_2_IT_2,8_11747,8_11747_*,8_11747_
356,8,349046,93005,3,2,1,11747,*,,2,TI,I,PÍO BAROJA-MIGUEL HERNÁNDEZ,28,005,ALCALA DE HENARES,B3,Calle   Pío Baroja N 18,20130115,20130202,,505.1875,40,9,_,28,005,9__3__005__-_2_IT_1_8_11747_*__TI_I_2,-,3005201,PÍO BAROJA-MIGUEL HERNÁNDEZ,9__3__005_,9__3__005__3005201_2_IT_1,8_11747,8_11747_*,8_11747_
